"","id","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"770","20160519_results","I2716","III",25,FALSE,"logistic",FALSE,FALSE,100,7.50070285000901e-07,-10563.9174210068,0.0117358617239287,3035.27977755435,4.81899467380492e-07,8440.69368599752,0.000132641235181205,-4.26543388400094e-08,1.54279490884181e-06,-24448.8585344727,3321.02369245914,0.0115176668920556,0.0119540565558018,-1.94452671064865e-07,1.69459324106667e-06,-27107.6770455619,5979.84220354836,0.0114758849029735,0.0119958385448839,2.79859135351248e-07,-30121.6730154663,0.0149795314667007,3036.34284866551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","20160519_results","I2716","III",14,TRUE,"logistic",FALSE,FALSE,100,8.12988415174135e-07,31079.2151172674,0.072684410777058,13351.6164687457,8.18103589905469e-08,5032.50309056962,0.0014896481626058,6.78410374634685e-07,9.47566455713584e-07,22800.7475332804,39357.6827012545,0.0702339395495715,0.0751348820045446,6.52640111552663e-07,9.73336718795606e-07,21215.509059751,40942.9211747839,0.0697647003783506,0.0756041211757654,1.20868890568446e-05,232135.188086269,0.110074023896753,13610.6666517989,1.14128603960076e-05,230262.44718567,0.110559146858401,13566.924801882,3.31128935410646e-06,14610.5047991664,0.00110674199171473,129.274651603723,5.96578940850247e-06,1.68599313835127e-05,206228.166791042,254296.727580299,0.108738556282031,0.112379737434772,13354.2679999939,13779.5816037702,4.92273326195894e-06,1.79029875300563e-05,201625.857779304,258899.036592036,0.10838993255464,0.112728361162162,13313.5464847387,13820.3031190253
"772","20160519_results","I2716","III",0,TRUE,"logistic",FALSE,FALSE,100,6.50808656565043e-06,5684.39925158331,0.0569529352524072,14245.4457454936,1.06700631499753e-05,8284.13875207341,0.00391699571207739,-1.10441673160589e-05,2.40603404473597e-05,-7943.00899557745,19311.8074987441,0.0505094773060399,0.0633963931987745,-1.44052372083011e-05,2.74214103396019e-05,-10552.5127024806,21921.3112056472,0.0492756236567356,0.0646302468480789,3.54339171637799e-05,30060.3717918497,0.255038081944493,14248.6793732709,3.12476770461347e-05,33836.9898219539,0.256682753357469,14196.2424313847,5.43518804674473e-06,1427.33446226687,0.0022218267055439,69.385857225582,2.23067927092396e-05,4.01885613830298e-05,31489.0246315249,36184.9550123829,0.253027848426849,0.260337658288089,14082.1026962486,14310.3821665208,2.05947084745151e-05,4.19006456177544e-05,31039.4142759108,36634.5653679969,0.252327973014603,0.261037533700335,14060.2461512226,14332.2387115469
"773","20160519_results","I2716","III",1,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52731296512643e-05,33134.434010013,0.274679047049179,10776.685075919,3.2332582095173e-05,36356.3591939238,0.272121142254124,10770.8599223829,4.39015888357429e-06,3064.0470784897,0.0063649315878311,52.6687699597958,2.51107707316933e-05,3.95543934586528e-05,31316.0017498082,41396.7166380393,0.261650829792141,0.282591454716106,10684.2197957991,10857.5000489668,2.37278706833674e-05,4.09372935069787e-05,30350.8269200839,42361.8914677636,0.259645876341975,0.284596408166273,10667.6291332617,10874.0907115041
"774","20160519_results","I2716","III",3,TRUE,"logistic",FALSE,FALSE,100,3.57228881357958e-06,5568.84707089982,0.0603338507001099,14844.860046736,4.75669264715663e-06,12902.7617532508,0.00492787999534068,-4.25247059099307e-06,1.13970482181522e-05,-15656.1960131978,26793.8901549974,0.0522274881077745,0.0684402132924453,-5.75082877484741e-06,1.28954064020066e-05,-19720.5659654718,30858.2601072714,0.0506752059092422,0.0699924954909777,1.32107722191496e-05,29481.9820247881,0.280233109233236,14880.1975879611,1.39437190407915e-05,36896.3386490507,0.280585486267263,14866.3940125356,1.36926160441073e-06,6537.71963893574,0.00121728551458883,44.7706190380312,1.16912837015358e-05,1.61961543800471e-05,26141.7898430015,47650.8874551,0.278583051595765,0.282587920938762,14792.746344218,14940.0416808531,1.12599662961464e-05,1.66274717854365e-05,24082.4081567367,49710.2691413648,0.278199606658669,0.282971365875858,14778.643599221,14954.1444258501
"775","20160519_results","I2716","III",5,TRUE,"logistic",FALSE,FALSE,100,4.87629294007469e-06,10084.7935494428,0.0776168451866083,18792.8363932372,5.64314629115858e-06,10565.5130429128,0.00546809993446478,-4.40668270888118e-06,1.41592685890306e-05,-7295.47540614869,27465.0625050343,0.0686218207944137,0.0866118695788028,-6.18427379059614e-06,1.59368596707455e-05,-10623.6120146662,30793.1991135518,0.0668993693150573,0.0883343210581592,1.4157462486525e-05,27743.9339443091,0.318803452171579,18869.7031747233,1.80369501960178e-05,37198.9369108395,0.320156739346478,18828.8481920428,3.68926817430344e-06,5095.56557619799,0.00236765116618911,105.243068959116,1.19681040492886e-05,2.41057963427469e-05,28816.7315379938,45581.1422836852,0.316261953178097,0.324051525514859,18655.7233436051,19001.9730404806,1.0805984574383e-05,2.52679158176525e-05,27211.6283814914,47186.2454401875,0.315516143060747,0.324797335632208,18622.571776883,19035.1246072027
"776","20160519_results","I2716","III",7,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12098507020773e-05,34316.5953871408,0.28913113299909,19240.1094151631,2.17331993546376e-05,39006.5226475668,0.288895893584878,19212.0428054437,1.78141508382567e-06,3133.32488912155,0.00265021781878743,89.3154189618538,1.88027715417443e-05,2.46636271675308e-05,33852.2032049618,44160.8420901717,0.284536285272973,0.293255501896783,19065.1189412514,19358.9666696359,1.82416257903393e-05,2.52247729189359e-05,32865.2058648885,45147.839430245,0.283701466660055,0.294090320509701,19036.9845842785,19387.1010266089
"777","20160519_results","I2716","III",10,TRUE,"logistic",FALSE,FALSE,100,4.6215614485933e-06,22589.2787473308,0.0675649006791272,15560.7981147069,5.19831164623893e-06,9433.99602897517,0.00455405979134226,-3.92966120946973e-06,1.31727841066563e-05,7070.35527966663,38108.2022149949,0.0600734723223691,0.0750563290358852,-5.56712937803499e-06,1.48102522752216e-05,4098.64653053945,41079.9109641221,0.0586389434880963,0.076490857870158,8.946559552319e-06,34394.2921261517,0.26074597370153,15759.1969814154,1.12883207191105e-05,49763.3640072929,0.264196479394664,15746.1111697219,2.52765367506954e-06,7728.80235792961,0.00317164950925591,71.4294376505545,7.13033042362114e-06,1.54463110145999e-05,37049.4841284987,62477.2438860871,0.258979115951938,0.26941384283739,15628.6097447868,15863.6125946571,6.33411951597423e-06,1.62425219222468e-05,34614.9113857509,64911.816628835,0.257980046356522,0.270412912432806,15606.1094719268,15886.112867517
"778","20160519_results","I2716","III",14,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.01791702832753e-06,212858.693850246,0.226383225535333,16623.2847515726,1.00184135070132e-05,217618.137085023,0.226222927653352,16487.2650832726,2.20027640804345e-06,18766.3626212783,0.00181606641893898,197.187221203661,6.39895881578171e-06,1.36378681982447e-05,186747.470573021,248488.803597026,0.223235498394197,0.229210356912506,16162.8921043926,16811.6380621527,5.70587174724803e-06,1.43309552667783e-05,180836.066347318,254400.207822729,0.222663437472231,0.229782417834472,16100.7781297135,16873.7520368318
"779","20160519_results","I2716","III",20,FALSE,"logistic",FALSE,FALSE,100,-2.05280909419258e-07,106799.044388122,0.00722632412222743,637.227376289162,4.0833302337818e-08,3947.00719685194,0.000254332802493007,-2.72451691764969e-07,-1.38110127073548e-07,100306.2175493,113291.871226943,0.00680794666212643,0.00764470158232843,-2.85314182001381e-07,-1.25247636837135e-07,99062.9102822917,114535.178493951,0.00672783182934114,0.00772481641511372,3.3007427366574e-07,-4857.80699228862,0.00843172375773418,890.133543156552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","20160519_results","I2716","III",25,FALSE,"gompertz",FALSE,FALSE,100,3.38512562132038e-06,-2068.10228842835,0.012791784819897,3319.10390226775,3.73459630180845e-06,3024.78587829867,0.000224064778150017,-2.75828529515452e-06,9.52853653779527e-06,-7043.87505822966,2907.67048137296,0.0124231982598403,0.0131603713799538,-3.93468313022418e-06,1.07049343728649e-05,-7996.68260989374,3860.47803303704,0.012352617854723,0.0132309517850711,1.66089310531344e-06,-4621.62960409539,0.0180342023914836,3321.38874277071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","20160519_results","I2716","III",20,FALSE,"logistic",FALSE,FALSE,100,1.09090680602626e-06,6869.90869168312,0.00397613165312167,599.660112412005,1.39562919604974e-06,2678.46969504312,0.000186921764550551,-1.20490322147556e-06,3.38671683352808e-06,2463.82604333718,11275.9913400291,0.00366864535043602,0.00428361795580733,-1.64452641823123e-06,3.82634003028374e-06,1620.1080893986,12119.7092939676,0.00360976499460259,0.00434249831164075,3.66122823687114e-07,2741.98697993565,0.00651380835058691,587.717917769735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","20160519_results","I2716","III",25,FALSE,"logistic",FALSE,FALSE,100,1.07143377583876e-06,-5144.18564950513,0.0131569274776841,3388.47407350993,5.16562667973152e-07,4003.80626804729,0.000185877568961199,2.21688187022922e-07,1.92117936465459e-06,-11730.4469604429,1442.07566143266,0.012851158876743,0.0134626960786253,5.89709466113793e-08,2.08389660506614e-06,-12991.6459348778,2703.27463586755,0.0127926074425202,0.0135212475128481,8.01765484129253e-07,-7734.83417272359,0.0180333913746414,3390.14264466594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","20160519_results","I2716","III",20,FALSE,"logistic",FALSE,FALSE,100,7.54971682994345e-07,3378.45543877913,0.00614012472382845,989.473056200763,4.93529972448613e-07,3056.78314150873,0.000221092272029038,-5.68851216836237e-08,1.56682848767231e-06,-1649.95282900274,8406.86370656099,0.00577642793634069,0.00650382151131622,-2.12347063004937e-07,1.72229042899363e-06,-2612.83951857799,9369.75039613625,0.00570678387065154,0.00657346557700537,4.24367024391681e-07,-207.538070281241,0.00860635058721062,898.723246328345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","20160520_results","NEG","III",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","20160520_results","NEG","III",1,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","20160520_results","NEG","III",3,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","20160520_results","NEG","III",5,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","20160520_results","NEG","III",7,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","20160520_results","NEG","III",10,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","20160520_results","NEG","III",14,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","20160520_results","NEG","III",20,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792","20160520_results","NEG","III",25,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","20160520_results","I2716","III",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26310944877949e-05,29894.6317197976,0.25944297570846,15907.7191026574,2.23413473601832e-05,34834.2605405372,0.259497740685831,15841.088305346,2.60004078653492e-06,3453.88364335682,0.00210516620880968,128.282244219786,1.80642802663333e-05,2.66184144540332e-05,29152.6219472152,40515.8991338591,0.256034742272339,0.262960739099322,15630.0640136045,16052.1125970876,1.72452674185748e-05,2.74374273017917e-05,28064.6485995578,41603.8724815165,0.255371614916564,0.263623866455097,15589.6551066753,16092.5215040168
"794","20160520_results","I2716","III",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06868677241673e-05,28248.9658006624,0.264350529551144,18798.2544472784,2.10194492436257e-05,37232.0978830848,0.264574498629929,18708.7552839408,2.10486249644421e-06,26986.9748708886,0.00244335220006738,131.219583757011,1.75569504369749e-05,2.44819480502764e-05,-7161.47577952703,81625.6715456966,0.260555184260818,0.26859381299904,18492.8990686605,18924.6114992211,1.6893918750595e-05,2.51449797366563e-05,-15662.372863857,90126.5686300265,0.259785528317797,0.269363468942061,18451.564899777,18965.9456681045
"795","20160520_results","I2716","III",0,TRUE,"gompertz.exp",FALSE,FALSE,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14774989994421e-05,27954.3177443181,0.237170662020861,12489.0933172018,2.32328910640712e-05,32426.3319554142,0.236848401056193,12448.8145255511,5.01484650758532e-06,3620.06988518042,0.00160976379132984,46.2350314625415,1.49834685590933e-05,3.1482313569049e-05,26471.3169942924,38381.346916536,0.234200339619455,0.23949646249293,12372.7578987952,12524.871152307,1.34037919092039e-05,3.30619902189384e-05,25330.9949804606,39521.6689303678,0.233693264025186,0.240003538087199,12358.1938638845,12539.4351872177
"796","20160520_results","I2748","III",0,TRUE,"richards",FALSE,FALSE,100,1.92894661756971e-05,886.01311900368,0.892432394658025,206182.21620912,3.48299633201591e-07,325.001145359922,0.00140296320632726,1.87165132790804e-05,1.98624190723137e-05,351.386234886607,1420.64000312075,0.890124520183616,0.894740269132433,1.86067988946219e-05,1.99721334567722e-05,249.010874098232,1523.01536390913,0.889682586773623,0.895182202542426,8.09722708491926e-05,-711.133387092383,0.918496123039058,206222.009611965,8.07776066122727e-05,87942.6224091468,0.916335930662328,205734.461488747,6.52808188901709e-05,114139.468427715,0.00569081038350757,772.419014477871,-2.66093404620585e-05,0.000188164553686604,-99816.8031544451,275702.047972739,0.906974547581458,0.925697313743198,204463.832209931,207005.090767563,-4.71727984124624e-05,0.000208728011637008,-135770.735709175,311655.980527469,0.905181942310653,0.927489919014002,204220.520220371,207248.402757124
"797","20160520_results","I2748","III",1,TRUE,"gompertz",FALSE,FALSE,100,1.87227160563163e-05,8622.93206699249,0.9628195190383,213454.621556476,4.47901949621129e-07,664.006890713216,0.00303446442143543,1.79859173491895e-05,1.94595147634431e-05,7530.64073176925,9715.22340221573,0.957827825065038,0.967811213011561,1.78448282350589e-05,1.96006038775737e-05,7321.47856119459,9924.3855727904,0.956871968772286,0.968767069304313,4.25028265170445e-05,18444.9169194898,1.02281105168683,213164.128736409,4.17780369629105e-05,7012.99610014397,1.02374487091857,212801.343559572,3.42332691165274e-06,7517.64906285658,0.00273996779699423,682.703164254791,3.61466641932417e-05,4.74094097325793e-05,-5353.5366082551,19379.528808543,1.01923762389252,1.02825211794463,211678.296854373,213924.390264771,3.50683162160711e-05,4.84877577097499e-05,-7721.59606305492,21747.5882633429,1.01837453403646,1.02911520780068,211463.245357632,214139.441761511
"798","20160520_results","I2748","III",3,TRUE,"logistic",FALSE,FALSE,100,1.94687851548385e-05,41850.6732903336,0.776171568291592,153995.799916409,3.40085372650545e-07,397.202848139876,0.00153916824811372,1.89093447168284e-05,2.00282255928487e-05,41197.2746051435,42504.0719755236,0.773639636523445,0.778703500059739,1.88022178244435e-05,2.01353524852336e-05,41072.1557079794,42629.1908726877,0.773154798525289,0.779188338057895,3.12154714006885e-05,48200.2297290234,0.792419080875845,154862.825872554,3.14139805458302e-05,41353.8193543712,0.793904653954587,154250.965807083,1.36517425245477e-06,10129.773606128,0.00108374241185262,823.378525692865,2.91682689005421e-05,3.36596921911183e-05,24690.3417722906,58017.2969364517,0.792121897687089,0.795687410222085,152896.508132318,155605.423481848,2.87382390110188e-05,3.40897220806415e-05,21499.4630863603,61208.175622382,0.791780518827356,0.796028789081818,152637.143896725,155864.787717441
"799","20160520_results","I2748","III",5,TRUE,"richards",FALSE,FALSE,100,1.1458237176131e-05,77005.0030731738,0.722070395272821,115955.10843577,2.41661937469722e-07,992.928632176798,0.001750017927302,1.10607032889933e-05,1.18557710632686e-05,75371.635473243,78638.3706731046,0.719191615782409,0.724949174763233,1.09845797786903e-05,1.19318945735716e-05,75058.8629541073,78951.1431922403,0.718640360135309,0.725500430410333,2.45855065171007e-05,97597.3863709181,0.737962485891344,116528.467101963,2.34544183208106e-05,96327.2360013978,0.73746859187504,116083.401772098,1.5255953709426e-06,12872.6908051708,0.00136402840245213,714.644431666659,2.09448139356101e-05,2.59640227060112e-05,75151.6596268918,117502.812375904,0.735224765153006,0.739712418597074,114907.811682007,117258.99186219,2.04642513937632e-05,2.64445852478581e-05,71096.762023263,121557.709979533,0.734795096206234,0.740142087543846,114682.698686032,117484.104858165
"800","20160520_results","I2748","III",7,TRUE,"richards",FALSE,FALSE,100,1.32685834862541e-05,130041.831364159,0.772053115503627,81786.5695353799,5.17229416867392e-07,1570.36946804087,0.00571314278789259,1.24177410955073e-05,1.4119425877001e-05,127458.573589232,132625.089139086,0.762654995617544,0.781451235389711,1.2254813829194e-05,1.42823531433142e-05,126963.907206799,133119.755521519,0.760855355639358,0.783250875367897,3.35146162982961e-05,143911.356033937,0.805778640448834,85930.9434548643,3.01507217056148e-05,144778.499315449,0.805436053114921,85452.3906006933,7.31597371236468e-06,11476.5318964985,0.000971190582710743,770.369316740209,1.81159449487749e-05,4.21854984624547e-05,125899.604345709,163657.394285189,0.803838444606361,0.80703366162348,84185.1330746557,86719.648126731,1.581141322938e-05,4.44900301818496e-05,122284.496798312,167272.501832586,0.803532519572807,0.807339586657034,83942.4667398825,86962.3144615042
